rental ID,customer ID,car ID,rental begin date,predict finish date,actual finish date,rental payment,status
1664,480,176,2020-06-28,2020-06-30,2020-08-01,9114,Done
1665,164,165,2020-06-28,2020-06-28,2020-09-02,37422,Done
1666,240,137,2020-06-28,2020-07-08,2022-09-10,172224,Done
1667,451,139,2020-06-29,2020-07-29,2020-07-14,2610,Done
1668,304,123,2020-06-29,2020-07-08,2020-06-29,891,Done
1669,125,147,2020-07-01,2020-07-29,2020-07-01,1792,Done
1670,416,166,2020-07-02,2020-07-07,2020-08-31,11220,Done
1671,338,11,2020-07-02,2020-08-12,2020-07-02,450018,Broken
1672,211,42,2020-07-02,2020-07-26,2022-11-15,224400,Done
1673,39,158,2020-07-08,2020-07-15,2020-08-26,26600,Done
1674,376,17,2020-07-11,2020-08-24,2021-02-22,102070,Done
1675,180,22,2020-07-12,2020-07-25,2020-07-12,2171,Done
1676,69,25,2020-07-16,2020-07-19,2021-02-20,49476,Done
1677,402,26,2020-07-17,2020-08-19,2020-11-09,29295,Done
1678,358,162,2020-07-17,2020-07-17,2021-09-08,230736,Done
1679,74,127,2020-07-18,2020-08-07,2020-10-25,48059,Done
1680,50,34,2020-07-29,2020-08-02,2020-07-29,644,Done
1681,5,147,2020-08-01,2020-09-21,2020-08-01,3264,Done
1682,245,190,2020-08-01,2020-08-05,2021-03-24,100368,Done
1683,148,30,2020-08-03,2020-08-05,2020-08-03,388,Done
1684,207,146,2020-08-04,2020-08-24,2020-08-11,1660,Done
1685,47,67,2020-08-08,2020-09-27,2020-08-14,4800,Done
1686,465,148,2020-08-08,2020-08-13,2021-03-15,71170,Done
1687,51,44,2020-08-08,2020-09-13,2020-09-09,3780,Done
1688,436,71,2020-08-14,2020-08-29,2020-08-14,2160,Done
1689,330,115,2020-08-15,2020-09-20,2020-11-06,14337,Done
1690,92,29,2020-08-17,2020-08-20,2021-03-28,120666,Done
1691,361,60,2020-08-18,2020-09-04,2020-10-15,9520,Done
1692,424,13,2020-08-19,2020-10-27,2020-11-16,16383,Done
1693,470,53,2020-08-22,2020-08-25,2020-08-22,576,Done
1694,287,116,2020-08-23,2020-08-31,2021-07-28,58058,Done
1695,42,131,2020-08-24,2020-09-04,2020-10-12,8250,Done
1696,280,23,2020-08-26,2020-09-08,2020-10-03,5368,Done
1697,358,6,2020-08-27,2020-11-05,2021-11-12,183830,Done
1698,78,185,2020-08-27,2020-10-20,2020-11-17,23874,Done
1699,295,107,2020-09-01,2020-09-19,2021-05-18,89661,Done
1700,395,124,2020-09-04,2020-10-02,2020-09-04,4928,Done
1701,67,84,2020-09-06,2020-09-30,2020-10-01,5319,Done
1702,259,74,2020-09-08,2020-09-30,2020-09-08,125494,Broken
1703,18,109,2020-09-11,2020-09-23,2020-10-01,5328,Done
1704,434,65,2020-09-12,2020-10-25,2021-03-11,71278,Done
1705,101,57,2020-09-13,2020-09-19,2020-09-13,894,Done
1706,155,48,2020-09-20,2020-10-01,2020-09-20,474088,Broken
1707,197,195,2020-09-22,2020-10-03,2020-09-22,1496,Done
1708,7,43,2020-09-23,2020-09-28,2021-02-26,67326,Done
1709,324,32,2020-09-23,2020-09-27,2020-09-23,312,Done
1710,473,21,2020-09-24,2020-11-02,2021-09-28,121422,Done
1711,243,174,2020-09-25,2020-11-08,2020-09-28,6292,Done
1712,76,20,2020-09-26,2020-10-18,2022-09-01,498128,Broken
1713,100,146,2020-09-27,2020-10-15,2021-06-27,64989,Done
1714,10,55,2020-09-27,2020-11-05,2021-11-02,181125,Done
1715,413,165,2020-09-28,2020-11-03,2021-01-11,45927,Done
1716,189,80,2020-10-01,2020-11-01,2020-10-01,1798,Done
1717,101,139,2020-10-03,2020-11-25,2022-03-25,403126,Broken
1718,460,100,2020-10-03,2020-10-20,2020-11-19,19581,Done
1719,208,129,2020-10-03,2020-10-08,2021-01-24,37835,Done
1720,36,179,2020-10-05,2020-11-05,2020-11-22,12300,Done
1721,53,80,2020-10-06,2020-10-20,2021-06-18,42746,Done
1722,344,72,2020-10-06,2020-10-09,2020-10-08,195,Done
1723,472,62,2020-10-07,2020-10-24,2021-03-15,57590,Done
1724,399,44,2020-10-08,2020-11-15,2020-11-19,5250,Done
1725,142,180,2020-10-08,2020-11-14,2021-05-31,42277,Done
1726,498,149,2020-10-09,2020-10-19,2020-10-09,1270,Done
1727,169,149,2020-10-10,2020-10-11,2020-11-08,10795,Done
1728,422,9,2020-10-10,2020-10-12,2020-11-11,365553,Broken
1729,30,63,2020-10-11,2020-12-02,2020-10-19,8320,Done
1730,188,175,2020-10-11,2020-10-21,2023-08-15,520059,Broken
1731,339,109,2020-10-12,2020-10-15,2021-07-01,115440,Done
1732,89,92,2020-10-12,2020-10-26,2021-06-19,56316,Done
1733,352,59,2020-10-13,2020-10-14,2021-05-23,438918,Broken
1734,42,97,2020-10-15,2020-11-18,2020-10-15,192621,Broken
1735,287,1,2020-10-16,2020-10-26,2020-10-16,1830,Done
1736,222,147,2020-10-18,2020-11-19,2020-10-18,2048,Done
1737,72,72,2020-10-19,2021-01-02,2020-10-19,4875,Done
1738,366,186,2020-10-21,2020-12-14,2020-10-21,330630,Broken
1739,437,63,2020-10-22,2020-11-24,2022-09-18,323520,Done
1740,23,84,2020-10-23,2020-10-25,2020-11-10,9850,Done
1741,179,73,2020-10-28,2020-11-02,2020-12-16,11645,Done
1742,222,198,2020-10-31,2020-11-17,2021-04-27,46500,Done
1743,57,200,2020-11-02,2020-11-23,2020-11-02,2772,Done
1744,340,151,2020-11-06,2020-11-20,2020-12-01,8648,Done
1745,124,133,2020-11-07,2020-11-12,2020-11-07,380,Done
1746,50,127,2020-11-11,2020-11-17,2021-01-18,35904,Done
1747,317,84,2020-11-12,2020-12-04,2020-11-12,442965,Broken
1748,393,152,2020-11-14,2020-12-14,2020-12-04,313502,Broken
1749,400,126,2020-11-16,2020-11-18,2021-10-30,59280,Done
1750,90,52,2020-11-18,2020-12-13,2021-04-29,65400,Done
1751,429,174,2020-11-20,2020-12-01,2022-12-22,460057,Broken
1752,2,14,2020-11-24,2020-12-15,2021-04-19,38412,Done
1753,294,131,2020-11-24,2020-11-24,2020-12-05,2178,Done
1754,75,93,2020-11-26,2021-01-09,2021-06-03,499399,Broken
1755,116,156,2020-11-26,2020-12-06,2021-01-29,21328,Done
1756,478,145,2020-12-02,2020-12-05,2023-01-06,240345,Done
1757,474,3,2020-12-02,2020-12-22,2021-07-10,39060,Done
1758,253,9,2020-12-02,2021-02-12,2021-01-13,364473,Broken
1759,135,115,2020-12-03,2020-12-03,2020-12-13,373779,Broken
1760,43,121,2020-12-04,2020-12-17,2021-02-02,19250,Done
1761,286,46,2020-12-06,2020-12-12,2021-03-17,190016,Broken
1762,410,185,2020-12-07,2020-12-10,2021-12-06,187878,Done
1763,248,48,2020-12-08,2021-01-29,2021-12-22,663158,Broken
1764,41,91,2020-12-09,2020-12-23,2021-02-05,346421,Broken
1765,143,143,2020-12-09,2021-02-01,2020-12-09,7236,Done
1766,387,27,2020-12-10,2021-01-26,2022-11-05,324533,Done
1767,257,150,2020-12-13,2020-12-29,2022-01-25,119200,Done
1768,90,94,2020-12-13,2020-12-30,2020-12-25,2193,Done
1769,250,102,2020-12-15,2020-12-15,2020-12-19,1488,Done
1770,192,182,2020-12-23,2021-01-11,2021-01-03,2147,Done
1771,384,135,2020-12-23,2021-02-26,2020-12-23,11180,Done
1772,39,193,2020-12-27,2020-12-31,2021-03-07,426537,Broken
1773,49,94,2020-12-28,2021-02-12,2022-03-05,625639,Broken
1774,496,32,2020-12-29,2021-01-01,2020-12-29,234,Done
1775,499,196,2020-12-30,2021-01-05,2020-12-30,624,Done
1776,18,173,2021-01-01,2021-01-10,2021-01-13,468974,Broken
1777,214,67,2021-01-02,2021-01-07,2021-04-22,30720,Done
1778,108,19,2021-01-03,2021-01-08,2021-01-03,575,Done
1779,369,182,2021-01-04,2021-03-11,2021-03-07,7458,Done
1780,236,100,2021-01-05,2021-01-17,2021-01-13,2196,Done
1781,52,7,2021-01-06,2021-01-27,2021-01-06,3423,Done
1782,478,19,2021-01-06,2021-01-19,2021-08-21,75325,Done
1783,353,77,2021-01-07,2021-02-01,2021-01-07,2700,Done
1784,103,102,2021-01-07,2021-01-16,2021-01-07,1116,Done
1785,265,12,2021-01-08,2021-01-24,2021-01-08,2464,Done
1786,281,23,2021-01-08,2021-01-30,2021-06-10,25315,Done
1787,305,195,2021-01-11,2021-03-09,2021-01-18,7752,Done
1788,370,22,2021-01-11,2021-01-19,2021-05-06,54943,Done
1789,373,128,2021-01-12,2021-01-26,2021-01-28,3300,Done
1790,155,102,2021-01-13,2021-02-03,2021-02-12,5952,Done
1791,168,4,2021-01-15,2021-01-20,2021-06-18,72320,Done
1792,418,33,2021-01-16,2021-02-10,2021-01-28,482105,Broken
1793,477,36,2021-01-16,2021-02-12,2021-02-05,1863,Done
1794,299,11,2021-01-23,2021-02-04,2021-03-20,461348,Broken
1795,436,171,2021-01-25,2021-03-19,2021-02-06,339278,Broken
1796,155,129,2021-01-26,2021-03-12,2021-04-30,22080,Done
1797,486,35,2021-01-27,2021-01-30,2022-01-03,50850,Done
1798,173,191,2021-01-27,2021-02-03,2021-01-27,1358,Done
1799,11,195,2021-01-29,2021-01-29,2023-01-05,288048,Done
1800,27,100,2021-01-29,2021-02-03,2021-01-31,915,Done
1801,438,119,2021-01-30,2021-03-07,2021-07-30,205413,Broken
1802,269,33,2021-01-30,2021-02-13,2021-04-23,11492,Done
1803,27,131,2021-02-03,2021-02-08,2021-02-12,1122,Done
1804,469,172,2021-02-03,2021-02-18,2021-02-23,4050,Done
1805,117,71,2021-02-07,2021-02-23,2021-06-03,45504,Done
1806,51,171,2021-02-08,2021-02-27,2021-02-08,3249,Done
1807,295,60,2021-02-10,2021-02-15,2021-03-01,374031,Broken
1808,396,96,2021-02-14,2021-02-20,2021-04-08,8379,Done
1809,429,156,2021-02-15,2021-03-19,2021-04-11,12524,Done
1810,430,105,2021-02-16,2021-02-21,2021-03-11,6313,Done
1811,308,36,2021-02-18,2021-03-07,2021-09-02,38226,Done
1812,147,88,2021-02-19,2021-04-05,2021-02-19,4995,Done
1813,164,102,2021-02-20,2021-03-05,2021-02-20,1612,Done
1814,101,135,2021-02-27,2021-03-05,2021-04-06,17544,Done
1815,371,60,2021-03-03,2021-03-23,2021-03-23,1360,Done
1816,120,9,2021-03-04,2021-03-04,2022-05-18,431865,Broken
1817,227,44,2021-03-05,2021-03-28,2023-02-07,216930,Done
1818,460,91,2021-03-05,2021-03-13,2021-03-05,319925,Broken
1819,334,81,2021-03-07,2021-04-09,2022-05-01,120594,Done
1820,421,85,2021-03-07,2021-04-23,2021-09-24,37666,Done
1821,106,172,2021-03-08,2021-03-10,2021-04-27,19710,Done
1822,382,25,2021-03-08,2021-03-16,2021-03-16,168662,Broken
1823,396,58,2021-03-08,2021-03-10,2021-03-21,6720,Done
1824,285,165,2021-03-09,2021-03-11,2021-03-09,378,Done
1825,12,117,2021-03-10,2021-04-16,2021-03-10,4773,Done
1826,164,51,2021-03-10,2021-03-10,2021-06-04,12900,Done
1827,225,5,2021-03-10,2021-03-12,2021-06-14,21584,Done
1828,76,153,2021-03-13,2021-03-18,2021-07-27,67262,Done
1829,207,131,2021-03-14,2021-03-25,2021-07-04,20724,Done
1830,403,105,2021-03-14,2021-03-17,2021-04-07,7062,Done
1831,72,179,2021-03-16,2021-04-03,2021-04-03,2700,Done
1832,139,10,2021-03-16,2021-04-16,2021-07-02,34322,Done
1833,266,128,2021-03-16,2021-03-19,2021-05-20,31185,Done
1834,250,118,2021-03-17,2021-04-12,2021-03-17,5018,Done
1835,333,25,2021-03-19,2021-03-31,2021-04-12,171702,Broken
1836,116,130,2021-03-20,2021-03-27,2021-03-20,497,Done
1837,340,43,2021-03-21,2021-03-21,2021-03-21,0,Cancelled
1838,148,84,2021-03-21,2021-03-30,2021-04-06,5910,Done
1839,424,158,2021-03-21,2021-05-28,2021-04-23,13600,Done
1840,119,187,2021-03-24,2021-04-09,2023-05-09,300776,Done
1841,191,194,2021-03-24,2021-04-05,2021-03-30,129146,Broken
1842,467,102,2021-03-25,2021-03-25,2021-04-08,5208,Done
1843,458,62,2021-03-25,2021-05-31,2021-05-12,462948,Broken
1844,26,58,2021-03-25,2021-04-23,2021-04-28,8448,Done
1845,212,74,2021-03-26,2021-04-14,2021-03-26,1197,Done
1846,43,114,2021-03-30,2021-05-02,2021-04-11,5214,Done
1847,446,140,2021-03-30,2021-04-05,2021-05-27,157120,Broken
1848,112,8,2021-03-30,2021-04-10,2021-07-06,34544,Done
1849,285,54,2021-03-31,2021-04-14,2021-07-09,51136,Done
1850,487,194,2021-04-03,2021-04-24,2022-02-07,193094,Broken
1851,38,16,2021-04-03,2021-04-07,2021-09-26,88400,Done
1852,97,141,2021-04-04,2021-04-25,2021-12-26,101304,Done
1853,462,164,2021-04-07,2021-05-13,2021-05-19,495293,Broken
1854,437,124,2021-04-08,2021-04-25,2021-04-08,2992,Done
1855,7,43,2021-04-12,2021-04-17,2022-08-23,218148,Done
1856,362,49,2021-04-14,2021-05-05,2022-07-28,227088,Done
1857,296,25,2021-04-15,2021-04-16,2021-09-04,200278,Broken
1858,408,82,2021-04-19,2021-05-19,2022-01-28,251381,Broken
1859,386,84,2021-04-20,2021-06-01,2021-08-01,44325,Done
1860,424,144,2021-04-23,2021-05-21,2022-02-14,81830,Done
1861,311,1,2021-04-24,2021-05-25,2021-06-17,18300,Done
1862,35,2,2021-04-27,2021-05-18,2021-05-17,441602,Broken
1863,472,148,2021-04-28,2021-07-07,2021-09-27,34760,Done
1864,179,75,2021-05-02,2021-06-14,2021-12-25,38750,Done
1865,97,114,2021-05-04,2021-05-20,2021-05-04,393961,Broken
1866,258,182,2021-05-04,2021-05-28,2021-07-04,15255,Done
1867,136,152,2021-05-08,2021-06-04,2021-07-08,18060,Done
1868,269,179,2021-05-15,2021-05-22,2021-05-17,1050,Done
1869,135,50,2021-05-15,2021-06-12,2021-08-29,424203,Broken
1870,123,134,2021-05-20,2021-06-16,2021-06-23,9552,Done
1871,5,7,2021-05-23,2021-06-23,2022-09-07,676849,Broken
1872,353,26,2021-05-24,2021-06-26,2021-07-14,9135,Done
1873,499,72,2021-05-24,2021-06-01,2021-06-01,520,Done
1874,496,158,2021-05-29,2021-07-20,2021-09-02,36800,Done
1875,321,142,2021-06-02,2021-07-09,2021-06-02,7030,Done
1876,230,178,2021-06-03,2021-06-03,2021-10-31,80100,Done
1877,360,52,2021-06-10,2021-07-14,2021-07-06,5100,Done
1878,137,87,2021-06-10,2021-06-27,2021-06-12,1598,Done
1879,462,176,2021-06-10,2021-07-17,2022-01-27,226372,Broken
1880,14,79,2021-06-11,2021-07-13,2021-06-11,5696,Done
1881,490,65,2021-06-13,2021-06-14,2021-07-15,14758,Done
1882,379,22,2021-06-13,2021-06-17,2021-11-01,69305,Done
1883,147,28,2021-06-13,2021-06-28,2021-07-24,13950,Done
1884,365,72,2021-06-15,2021-06-17,2022-10-31,97825,Done
1885,278,135,2021-06-15,2021-06-25,2022-04-09,150328,Done
1886,426,38,2021-06-15,2021-07-10,2022-04-24,366022,Broken
1887,302,97,2021-06-18,2021-07-15,2021-07-19,3471,Done
1888,154,160,2021-06-22,2021-06-27,2021-08-11,15820,Done
1889,425,133,2021-06-23,2021-08-12,2021-06-28,3800,Done
1890,281,60,2021-06-23,2021-06-26,2022-01-23,43248,Done
1891,238,170,2021-06-23,2021-07-29,2021-09-02,10716,Done
1892,31,11,2021-06-24,2021-07-16,2021-07-07,2420,Done
1893,304,61,2021-06-24,2021-06-25,2022-01-10,119600,Done
1894,56,78,2021-06-27,2021-07-27,2021-09-11,399735,Broken
1895,94,129,2021-06-27,2021-06-28,2022-05-01,106030,Done
1896,196,58,2021-06-28,2021-07-01,2021-07-08,4608,Done
1897,250,92,2021-06-28,2021-06-29,2021-12-28,42666,Done
1898,72,46,2021-06-29,2021-06-30,2022-07-26,111530,Done
1899,120,5,2021-07-01,2021-08-14,2021-07-27,3344,Done
1900,331,134,2021-07-04,2021-09-06,2022-08-24,222880,Done
1901,97,10,2021-07-05,2021-07-13,2021-12-22,64714,Done
1902,365,107,2021-07-07,2021-07-23,2022-04-27,102850,Done
1903,83,169,2021-07-10,2021-07-20,2021-10-22,32704,Done
1904,263,133,2021-07-11,2021-07-12,2021-10-24,23788,Done
1905,201,200,2021-07-11,2021-07-12,2021-12-21,64284,Done
1906,58,4,2021-07-12,2021-07-20,2021-12-23,76160,Done
1907,139,87,2021-07-13,2021-08-25,2021-07-20,4042,Done
1908,268,8,2021-07-15,2021-08-19,2021-09-25,18542,Done
1909,60,149,2021-07-15,2021-07-25,2021-10-06,29083,Done
1910,271,58,2021-07-15,2021-07-26,2022-01-07,97152,Done
1911,243,192,2021-07-15,2021-08-22,2021-07-24,3800,Done
1912,219,183,2021-07-19,2021-07-24,2021-09-11,483790,Broken
1913,108,96,2021-07-21,2021-08-19,2021-12-31,24567,Done
1914,176,26,2021-07-21,2021-07-24,2021-07-21,315,Done
1915,53,33,2021-07-22,2021-07-29,2022-02-15,31720,Done
1916,55,1,2021-07-23,2021-08-30,2021-12-16,66246,Done
1917,492,109,2021-07-23,2021-07-25,2022-02-01,85100,Done
1918,134,87,2021-07-26,2021-09-08,2021-07-26,4136,Done
1919,65,32,2021-07-29,2021-10-09,2021-10-06,334880,Broken
1920,469,111,2021-07-29,2021-08-26,2021-07-29,298814,Broken
1921,83,29,2021-07-29,2021-08-11,2021-07-29,2366,Done
1922,257,110,2021-08-02,2021-08-05,2021-08-02,354,Done
1923,149,146,2021-08-02,2021-08-04,2021-08-02,166,Done
1924,3,106,2021-08-05,2021-09-01,2021-11-02,446466,Broken
1925,337,121,2021-08-07,2021-08-13,2021-08-24,4875,Done
1926,500,67,2021-08-07,2021-08-09,2022-09-14,115680,Done
1927,7,192,2021-08-08,2021-08-15,2021-08-08,700,Done
1928,100,184,2021-08-10,2021-09-17,2021-09-22,7102,Done
1929,354,123,2021-08-10,2021-08-14,2022-01-10,44649,Done
1930,270,54,2021-08-13,2021-09-09,2022-06-27,169200,Done
1931,351,125,2021-08-13,2021-09-20,2021-08-13,5168,Done
1932,446,128,2021-08-14,2021-10-11,2023-02-13,252120,Done
1933,120,125,2021-08-17,2021-09-13,2021-09-04,3672,Done
1934,216,100,2021-08-19,2021-10-16,2022-01-12,58926,Done
1935,180,59,2021-08-20,2021-08-29,2021-12-22,63012,Done
1936,473,56,2021-08-22,2021-09-08,2021-12-18,29440,Done
1937,216,154,2021-08-24,2021-09-19,2021-08-24,4498,Done
1938,333,114,2021-08-26,2021-10-20,2021-08-26,8690,Done
1939,401,74,2021-08-28,2021-09-07,2021-08-28,630,Done
1940,399,121,2021-08-29,2021-09-08,2022-04-01,78125,Done
1941,339,5,2021-08-30,2021-10-10,2021-08-30,3116,Done
1942,49,177,2021-09-01,2021-09-26,2021-12-06,29036,Done
1943,473,50,2021-09-03,2021-10-14,2022-09-19,131564,Done
1944,96,31,2021-09-03,2021-09-11,2021-09-03,198167,Broken
1945,33,170,2021-09-04,2021-10-04,2021-10-20,5928,Done
1946,158,25,2021-09-05,2021-09-27,2021-09-15,1672,Done
1947,379,167,2021-09-07,2021-09-25,2021-09-09,3546,Done
1948,190,193,2021-09-09,2021-09-23,2021-09-09,409617,Broken
1949,179,19,2021-09-09,2021-09-25,2021-09-09,1840,Done
1950,315,97,2021-09-10,2021-09-10,2021-09-23,3471,Done
1951,329,70,2021-09-11,2021-09-19,2022-02-18,32944,Done
1952,78,84,2021-09-18,2021-11-07,2021-09-26,9850,Done
1953,407,125,2021-09-18,2021-09-18,2022-05-21,99960,Done
1954,112,146,2021-09-25,2021-11-15,2022-10-03,84411,Done
1955,347,18,2021-09-28,2021-11-01,2021-11-20,14924,Done
1956,436,97,2021-09-30,2021-10-30,2021-09-30,2670,Done
1957,208,120,2021-10-02,2021-10-07,2021-10-02,270,Done
1958,76,30,2021-10-03,2021-11-05,2021-12-22,180464,Broken
1959,32,118,2021-10-05,2021-11-21,2022-03-03,329655,Broken
1960,486,45,2021-10-06,2021-10-26,2021-12-01,7040,Done
1961,465,98,2021-10-08,2021-11-27,2021-11-24,5900,Done
1962,156,119,2021-10-08,2021-11-05,2021-10-08,3276,Done
1963,82,122,2021-10-08,2021-10-09,2021-11-03,8968,Done
1964,463,153,2021-10-09,2021-10-16,2021-10-09,1183,Done
1965,94,36,2021-10-09,2021-11-11,2021-10-14,2277,Done
1966,266,173,2021-10-11,2021-10-25,2021-10-11,952,Done
1967,462,115,2021-10-11,2021-10-11,2022-03-02,34506,Done
1968,434,3,2021-10-12,2021-10-23,2022-08-11,431566,Broken
1969,223,47,2021-10-13,2021-10-21,2021-11-06,9464,Done
1970,351,154,2021-10-14,2021-10-20,2021-10-14,1038,Done
1971,247,78,2021-10-16,2021-11-18,2021-11-14,4719,Done
1972,261,197,2021-10-16,2021-11-08,2023-02-02,191264,Done
1973,33,89,2021-10-16,2021-11-20,2022-06-10,33332,Done
1974,357,124,2021-10-18,2021-11-07,2021-10-18,3520,Done
1975,182,101,2021-10-21,2021-11-09,2021-10-26,1520,Done
1976,194,41,2021-10-25,2021-11-20,2021-11-19,4888,Done
1977,16,124,2021-10-27,2021-10-30,2022-02-24,62304,Done
1978,245,99,2021-10-27,2021-11-04,2021-10-29,491986,Broken
1979,19,36,2021-10-28,2021-11-10,2021-11-05,897,Done
1980,56,166,2021-10-29,2021-11-29,2022-11-02,68970,Done
1981,426,130,2021-11-02,2021-12-03,2022-03-10,22862,Done
1982,241,77,2021-11-05,2021-11-20,2021-11-20,1620,Done
1983,342,36,2021-11-06,2021-12-20,2022-12-31,80868,Done
1984,168,21,2021-11-08,2021-11-09,2021-11-10,151891,Broken
1985,178,116,2021-11-09,2021-12-16,2022-07-31,41644,Done
1986,352,126,2021-11-13,2021-11-18,2022-03-12,19779,Done
1987,180,47,2021-11-13,2021-12-10,2022-06-29,499436,Broken
1988,392,106,2021-11-14,2021-12-12,2021-12-05,3108,Done
1989,131,148,2021-11-21,2021-12-21,2021-12-09,3300,Done
1990,115,18,2021-11-24,2021-12-08,2022-08-04,246247,Broken
1991,76,155,2021-11-25,2021-12-01,2021-11-25,254787,Broken
1992,357,158,2021-11-25,2022-01-09,2021-12-07,9000,Done
1993,405,127,2021-11-29,2021-12-29,2021-11-29,408653,Broken
1994,22,103,2021-11-30,2021-12-01,2022-12-12,223542,Done
1995,471,105,2021-12-01,2021-12-03,2021-12-01,214,Done
1996,197,68,2021-12-02,2021-12-06,2021-12-18,2480,Done
1997,82,65,2021-12-04,2021-12-29,2022-08-02,515729,Broken
1998,154,155,2021-12-05,2021-12-18,2021-12-21,2816,Done
1999,61,189,2021-12-05,2021-12-23,2022-01-09,4830,Done
2000,287,8,2021-12-07,2021-12-21,2021-12-07,1778,Done
2001,121,14,2021-12-10,2022-01-09,2023-06-04,151611,Done
2002,162,198,2021-12-10,2021-12-13,2022-03-31,30411,Done
2003,465,28,2021-12-10,2021-12-12,2022-06-23,87150,Done
2004,282,64,2021-12-12,2021-12-20,2022-11-01,323773,Broken
2005,58,106,2021-12-13,2022-01-23,2022-02-12,11211,Done
2006,205,13,2021-12-13,2022-01-07,2022-04-13,39751,Done
2007,448,22,2021-12-18,2022-01-29,2022-04-03,254185,Broken
2008,253,26,2021-12-19,2021-12-29,2022-01-27,10185,Done
2009,38,148,2021-12-21,2022-01-12,2023-03-05,332740,Broken
2010,213,93,2021-12-22,2022-01-11,2022-01-01,3940,Done
2011,2,1,2021-12-25,2022-01-07,2022-02-04,17751,Done
2012,222,41,2021-12-25,2022-02-23,2021-12-25,11280,Done
2013,429,177,2021-12-26,2022-01-24,2021-12-26,111463,Broken
2014,217,98,2021-12-28,2022-01-13,2022-01-31,8260,Done
2015,331,30,2021-12-28,2022-02-24,2021-12-28,11252,Done
2016,97,45,2021-12-29,2022-02-10,2021-12-29,2365,Done
2017,189,110,2021-12-30,2021-12-31,2022-01-09,3304,Done
2018,62,23,2021-12-31,2022-01-01,2022-06-12,412962,Broken
2019,335,155,2021-12-31,2022-01-16,2022-10-03,101888,Done
2020,321,92,2021-12-31,2022-01-03,2021-12-31,234,Done
2021,124,200,2021-12-31,2022-01-23,2022-07-21,73920,Done
2022,251,178,2022-01-01,2022-01-07,2022-08-03,112140,Done
2023,100,52,2022-01-02,2022-01-21,2022-03-06,22650,Done
2024,418,163,2022-01-03,2022-01-16,2022-02-24,21580,Done
2025,45,39,2022-01-04,2022-01-04,2022-01-04,0,Cancelled
2026,417,74,2022-01-07,2022-01-27,2022-03-13,9765,Done
2027,9,164,2022-01-08,2022-02-17,2022-02-08,5360,Done
2028,32,39,2022-01-08,2022-01-16,2022-03-24,40546,Done
2029,79,177,2022-01-09,2022-02-09,2022-04-21,29768,Done
2030,450,34,2022-01-15,2022-02-11,2022-01-15,4347,Done
2031,7,48,2022-01-17,2022-01-23,2023-05-06,260850,Done
2032,335,170,2022-01-17,2022-03-13,2022-01-17,4180,Done
2033,119,189,2022-01-19,2022-02-02,2022-12-05,65240,Done
2034,330,131,2022-01-19,2022-02-14,2023-05-02,89232,Done
2035,150,85,2022-01-21,2022-01-26,2022-02-04,2368,Done
2036,298,161,2022-01-21,2022-03-03,2022-05-10,47040,Done
2037,74,160,2022-01-23,2022-02-28,2022-01-23,4068,Done
2038,315,171,2022-01-27,2022-01-28,2022-12-10,492494,Broken
2039,173,55,2022-01-29,2022-02-25,2022-03-06,8694,Done
2040,82,82,2022-01-29,2022-02-09,2022-01-29,110020,Broken
2041,449,120,2022-01-30,2022-02-06,2022-03-30,8802,Done
2042,283,110,2022-01-31,2022-02-14,2022-03-15,11918,Done
2043,148,101,2022-02-01,2022-02-27,2022-03-01,191481,Broken
2044,24,111,2022-02-02,2022-03-16,2022-02-23,7392,Done
2045,32,59,2022-02-04,2022-03-06,2022-06-15,59274,Done
2046,499,140,2022-02-09,2022-03-04,2022-02-09,141969,Broken
2047,191,24,2022-02-13,2022-04-03,2022-03-01,4851,Done
2048,467,16,2022-02-16,2022-03-09,2023-04-03,202470,Done
2049,25,25,2022-02-18,2022-02-18,2023-07-03,114000,Done
2050,83,133,2022-02-21,2022-03-08,2022-06-29,26904,Done
2051,12,147,2022-02-23,2022-03-13,2023-01-31,203173,Broken
2052,154,106,2022-02-25,2022-02-26,2023-07-14,167610,Done
2053,203,70,2022-02-27,2022-03-14,2022-09-06,374407,Broken
2054,85,172,2022-02-27,2022-03-14,2022-02-28,2025,Done
2055,112,6,2022-02-27,2022-03-06,2022-05-09,30845,Done
2056,329,172,2022-03-02,2022-03-14,2022-03-05,1620,Done
2057,434,111,2022-03-02,2022-03-12,2022-03-06,295646,Broken
2058,445,153,2022-03-05,2022-04-15,2022-03-05,6929,Done
2059,431,153,2022-03-07,2022-04-01,2022-06-01,35152,Done
2060,300,55,2022-03-08,2022-04-16,2022-04-13,6279,Done
2061,409,118,2022-03-08,2022-04-12,2023-01-24,172928,Done
2062,473,111,2022-03-08,2022-03-31,2022-03-08,4048,Done
2063,202,151,2022-03-09,2022-03-23,2022-05-23,36248,Done
2064,233,21,2022-03-11,2022-04-24,2023-01-01,94400,Done
2065,437,172,2022-03-11,2022-05-11,2022-09-11,58050,Done
2066,357,122,2022-03-13,2022-04-29,2022-07-16,33158,Done
2067,177,85,2022-03-18,2022-04-02,2022-03-18,1110,Done
2068,284,60,2022-03-18,2022-03-21,2022-03-18,204,Done
2069,123,95,2022-03-18,2022-05-04,2022-03-18,2444,Done
2070,497,144,2022-03-18,2022-03-22,2022-03-26,1568,Done
2071,117,149,2022-03-18,2022-04-03,2022-04-24,10033,Done
2072,104,78,2022-03-19,2022-04-14,2022-11-15,95953,Done
