rental ID,customer ID,car ID,rental begin date,predict finish date,actual finish date,rental fee,status
1538,97,197,2019-12-17,2019-12-24,2021-02-15,175696.00,Completed
1539,347,144,2019-12-25,2019-12-31,2020-11-27,98196.00,Completed
1540,130,126,2019-12-27,2020-01-12,2019-12-27,912.00,Completed
1541,492,13,2019-12-29,2020-01-19,2020-03-08,21336.00,Completed
1542,351,114,2019-12-30,2020-01-28,2020-01-30,5530.00,Completed
1543,273,179,2019-12-30,2020-01-24,2020-01-21,214403.00,Completed
1544,23,150,2020-01-01,2020-01-14,2020-01-17,2200.00,Completed
1545,62,188,2020-01-01,2020-02-04,2020-03-02,11615.00,Completed
1546,231,124,2020-01-02,2020-01-28,2020-02-23,18304.00,Completed
1547,61,83,2020-01-02,2020-01-16,2020-01-02,1232.00,Completed
1548,78,81,2020-01-03,2020-01-05,2020-11-07,93223.00,Completed
1549,319,115,2020-01-03,2020-02-23,2020-01-03,4131.00,Completed
1550,311,153,2020-01-06,2020-01-15,2020-01-14,1521.00,Completed
1551,93,138,2020-01-06,2020-01-10,2021-07-09,103446.00,Completed
1552,426,19,2020-01-06,2020-01-12,2020-10-02,91770.00,Completed
1553,376,45,2020-01-07,2020-01-10,2020-02-21,7095.00,Completed
1554,337,26,2020-01-08,2020-01-26,2020-04-20,28665.00,Completed
1555,187,109,2020-01-09,2020-02-05,2020-05-19,50172.00,Completed
1556,398,29,2020-01-09,2020-01-09,2020-01-14,2730.00,Completed
1557,18,73,2020-01-10,2020-01-14,2020-04-13,23290.00,Completed
1558,15,108,2020-01-13,2020-01-30,2021-02-22,151552.00,Completed
1559,293,39,2020-01-14,2020-03-14,2021-05-04,253752.00,Completed
1560,11,158,2020-01-15,2020-01-21,2020-01-24,3000.00,Completed
1561,273,146,2020-01-16,2020-03-27,2020-06-14,25564.00,Completed
1562,159,78,2020-01-16,2020-01-20,2021-01-10,153296.00,Completed
1563,249,165,2020-01-17,2020-02-24,2020-06-21,74088.00,Completed
1564,277,155,2020-01-18,2020-01-31,2020-10-12,99584.00,Completed
1565,331,22,2020-01-19,2020-01-24,2020-01-19,835.00,Completed
1566,143,137,2020-01-22,2020-01-26,2020-04-02,14760.00,Completed
1567,140,159,2020-01-22,2020-02-27,2020-01-22,4320.00,Completed
1568,460,70,2020-01-25,2020-02-05,2020-02-15,338765.00,Completed
1569,155,60,2020-01-27,2020-02-10,2020-03-27,10336.00,Completed
1570,196,18,2020-01-29,2020-03-12,2020-07-07,64616.00,Completed
1571,303,147,2020-01-30,2020-03-10,2020-06-07,19648.00,Completed
1572,140,79,2020-01-30,2020-03-01,2020-03-31,21538.00,Completed
1573,498,161,2020-02-01,2020-02-21,2021-02-16,211776.00,Completed
1574,285,136,2020-02-03,2020-02-11,2020-02-03,760.00,Completed
1575,140,176,2020-02-04,2020-03-29,2020-02-21,5022.00,Completed
1576,330,156,2020-02-05,2020-02-16,2020-02-05,320076.00,Completed
1577,307,151,2020-02-06,2020-02-23,2020-07-31,90896.00,Completed
1578,319,122,2020-02-07,2020-03-31,2021-06-12,161306.00,Completed
1579,283,98,2020-02-14,2020-02-28,2021-06-29,174050.00,Completed
1580,314,59,2020-02-16,2020-03-19,2020-02-16,5696.00,Completed
1581,382,130,2020-02-18,2020-02-23,2020-09-10,42955.00,Completed
1582,340,126,2020-02-20,2020-03-17,2020-03-03,1482.00,Completed
1583,332,10,2020-02-21,2020-03-08,2020-08-23,68120.00,Completed
1584,390,33,2020-02-21,2020-03-26,2020-05-28,11596.00,Completed
1585,47,58,2020-02-21,2020-02-24,2020-09-06,112896.00,Completed
1586,17,35,2020-02-22,2020-03-23,2020-02-28,1500.00,Completed
1587,81,179,2020-02-25,2020-03-13,2020-08-31,79500.00,Completed
1588,439,143,2020-02-29,2020-02-29,2020-06-23,172654.00,Completed
1589,447,129,2020-03-03,2020-03-31,2020-04-19,9775.00,Completed
1590,249,119,2020-03-04,2020-03-09,2020-03-04,585.00,Completed
1591,464,188,2020-03-06,2020-03-16,2020-04-23,12524.00,Completed
1592,119,35,2020-03-06,2020-04-03,2020-09-15,26150.00,Completed
1593,55,126,2020-03-06,2020-04-07,2020-03-18,1824.00,Completed
1594,9,131,2020-03-07,2020-03-16,2020-03-07,306734.00,Completed
1595,321,150,2020-03-08,2020-04-16,2020-04-02,3900.00,Completed
1596,278,132,2020-03-08,2020-04-27,2020-05-19,21228.00,Completed
1597,383,54,2020-03-09,2020-03-12,2020-03-09,564.00,Completed
1598,445,23,2020-03-09,2020-04-18,2020-04-14,2440.00,Completed
1599,187,142,2020-03-11,2020-03-12,2020-04-25,25270.00,Completed
1600,357,5,2020-03-11,2020-03-20,2020-11-01,52212.00,Completed
1601,269,153,2020-03-11,2020-04-22,2020-11-01,104949.00,Completed
1602,481,41,2020-03-12,2020-05-02,2020-04-08,9588.00,Completed
1603,428,52,2020-03-13,2020-04-24,2020-03-13,6300.00,Completed
1604,87,128,2020-03-14,2020-04-17,2020-04-29,11550.00,Completed
1605,254,190,2020-03-15,2020-03-28,2020-04-13,8784.00,Completed
1606,362,117,2020-03-18,2020-03-25,2020-11-09,89526.00,Completed
1607,294,54,2020-03-21,2020-04-01,2020-03-21,2068.00,Completed
1608,472,174,2020-03-21,2020-04-19,2020-03-22,4147.00,Completed
1609,436,174,2020-03-24,2020-04-03,2020-04-11,4862.00,Completed
1610,399,148,2020-03-25,2020-03-28,2020-07-08,33990.00,Completed
1611,63,112,2020-03-25,2020-04-16,2020-09-08,48899.00,Completed
1612,265,175,2020-03-28,2020-04-24,2020-10-01,44616.00,Completed
1613,493,27,2020-03-30,2020-04-10,2020-07-03,42869.00,Completed
1614,327,86,2020-03-31,2020-05-06,2020-04-08,450581.00,Completed
1615,165,2,2020-04-01,2020-04-20,2020-04-05,1900.00,Completed
1616,54,95,2020-04-02,2020-05-01,2020-04-10,1508.00,Completed
1617,192,83,2020-04-05,2020-04-28,2021-03-12,85976.00,Completed
1618,392,86,2020-04-10,2020-05-26,2021-08-31,134608.00,Completed
1619,100,45,2020-04-10,2020-06-01,2021-09-13,80245.00,Completed
1620,88,126,2020-04-11,2020-05-03,2020-08-12,18525.00,Completed
1621,217,32,2020-04-13,2020-04-30,2020-05-08,3198.00,Completed
1622,2,71,2020-04-16,2020-06-17,2020-04-16,8928.00,Completed
1623,106,190,2020-04-17,2020-05-09,2020-04-26,3168.00,Completed
1624,26,162,2020-04-17,2020-06-09,2020-04-17,9752.00,Completed
1625,233,192,2020-04-18,2020-06-11,2020-04-18,5400.00,Completed
1626,227,66,2020-04-18,2020-04-20,2020-04-24,1134.00,Completed
1627,247,113,2020-04-23,2020-05-02,2021-10-16,502854.00,Completed
1628,285,37,2020-04-23,2020-05-06,2021-12-20,283136.00,Completed
1629,219,11,2020-04-25,2020-05-06,2020-04-25,1210.00,Completed
1630,264,70,2020-04-25,2020-04-30,2020-09-10,364538.00,Completed
1631,218,114,2020-04-28,2020-05-15,2021-02-18,134932.00,Completed
1632,421,128,2020-05-04,2020-05-09,2020-09-12,63195.00,Completed
1633,176,177,2020-05-09,2020-05-20,2021-08-05,163114.00,Completed
1634,158,142,2020-05-12,2020-05-16,2021-03-26,488059.00,Completed
1635,213,198,2020-05-13,2020-05-18,2020-07-29,305795.00,Completed
1636,217,127,2020-05-16,2020-05-25,2020-05-16,404726.00,Completed
1637,12,139,2020-05-17,2020-05-21,2020-06-28,282196.00,Completed
1638,271,23,2020-05-18,2020-06-01,2020-08-05,396004.00,Completed
1639,216,160,2020-05-22,2020-06-06,2020-12-06,384360.00,Completed
1640,399,188,2020-05-23,2020-05-24,2020-07-01,11615.00,Completed
1641,140,34,2020-05-23,2020-05-26,2020-05-23,234257.00,Completed
1642,212,107,2020-05-29,2020-06-01,2020-07-02,11616.00,Completed
1643,369,125,2020-05-30,2020-07-23,2020-07-11,7344.00,Completed
1644,420,111,2020-06-01,2020-06-02,2020-12-24,108416.00,Completed
1645,30,8,2020-06-02,2020-06-18,2020-06-02,490859.00,Completed
1646,97,38,2020-06-03,2020-06-19,2021-03-19,72645.00,Completed
1647,88,166,2020-06-03,2020-06-13,2020-06-29,427532.00,Completed
1648,293,193,2020-06-05,2020-06-14,2020-06-15,409437.00,Completed
1649,290,116,2020-06-05,2020-06-06,2020-06-05,58.00,Completed
1650,423,44,2020-06-06,2020-07-09,2020-06-12,3465.00,Completed
1651,435,95,2020-06-06,2020-06-13,2020-06-06,364.00,Completed
1652,114,66,2020-06-09,2020-06-15,2022-06-30,181521.00,Completed
1653,104,40,2020-06-11,2020-07-16,2022-08-11,262542.00,Completed
1654,366,168,2020-06-13,2020-08-05,2021-02-08,65698.00,Completed
1655,111,85,2020-06-15,2020-07-17,2020-06-15,2368.00,Completed
1656,179,94,2020-06-15,2020-06-26,2020-11-09,54051.00,Completed
1657,42,61,2020-06-16,2020-07-27,2020-09-26,44800.00,Completed
1658,203,163,2020-06-20,2020-08-04,2021-09-08,206670.00,Completed
1659,498,100,2020-06-21,2020-07-16,2020-07-26,10065.00,Completed
1660,395,65,2020-06-22,2020-06-29,2020-08-25,27946.00,Completed
1661,354,132,2020-06-24,2020-07-03,2022-04-18,360693.00,Completed
1662,19,176,2020-06-25,2020-08-17,2020-06-25,4929.00,Completed
1663,377,2,2020-06-27,2020-07-25,2020-11-30,480702.00,Completed
1664,480,176,2020-06-28,2020-06-30,2020-08-01,9114.00,Completed
1665,164,165,2020-06-28,2020-06-28,2020-09-02,37422.00,Completed
1666,240,137,2020-06-28,2020-07-08,2022-09-10,172224.00,Completed
1667,451,139,2020-06-29,2020-07-29,2020-07-14,2610.00,Completed
1668,304,123,2020-06-29,2020-07-08,2020-06-29,891.00,Completed
1669,125,147,2020-07-01,2020-07-29,2020-07-01,1792.00,Completed
1670,416,166,2020-07-02,2020-07-07,2020-08-31,11220.00,Completed
1671,338,11,2020-07-02,2020-08-12,2020-07-02,450018.00,Completed
1672,211,42,2020-07-02,2020-07-26,2022-11-15,224400.00,Completed
1673,39,158,2020-07-08,2020-07-15,2020-08-26,26600.00,Completed
1674,376,17,2020-07-11,2020-08-24,2021-02-22,102070.00,Completed
1675,180,22,2020-07-12,2020-07-25,2020-07-12,2171.00,Completed
1676,69,25,2020-07-16,2020-07-19,2021-02-20,49476.00,Completed
1677,402,26,2020-07-17,2020-08-19,2020-11-09,29295.00,Completed
1678,358,162,2020-07-17,2020-07-17,2021-09-08,230736.00,Completed
1679,74,127,2020-07-18,2020-08-07,2020-10-25,48059.00,Completed
1680,50,34,2020-07-29,2020-08-02,2020-07-29,644.00,Completed
1681,5,147,2020-08-01,2020-09-21,2020-08-01,3264.00,Completed
1682,245,190,2020-08-01,2020-08-05,2021-03-24,100368.00,Completed
1683,148,30,2020-08-03,2020-08-05,2020-08-03,388.00,Completed
1684,207,146,2020-08-04,2020-08-24,2020-08-11,1660.00,Completed
1685,47,67,2020-08-08,2020-09-27,2020-08-14,4800.00,Completed
1686,465,148,2020-08-08,2020-08-13,2021-03-15,71170.00,Completed
1687,51,44,2020-08-08,2020-09-13,2020-09-09,3780.00,Completed
1688,436,71,2020-08-14,2020-08-29,2020-08-14,2160.00,Completed
1689,330,115,2020-08-15,2020-09-20,2020-11-06,14337.00,Completed
1690,92,29,2020-08-17,2020-08-20,2021-03-28,120666.00,Completed
1691,361,60,2020-08-18,2020-09-04,2020-10-15,9520.00,Completed
1692,424,13,2020-08-19,2020-10-27,2020-11-16,16383.00,Completed
1693,470,53,2020-08-22,2020-08-25,2020-08-22,576.00,Completed
1694,287,116,2020-08-23,2020-08-31,2021-07-28,58058.00,Completed
1695,42,131,2020-08-24,2020-09-04,2020-10-12,8250.00,Completed
1696,280,23,2020-08-26,2020-09-08,2020-10-03,5368.00,Completed
1697,358,6,2020-08-27,2020-11-05,2021-11-12,183830.00,Completed
1698,78,185,2020-08-27,2020-10-20,2020-11-17,23874.00,Completed
1699,295,107,2020-09-01,2020-09-19,2021-05-18,89661.00,Completed
1700,395,124,2020-09-04,2020-10-02,2020-09-04,4928.00,Completed
1701,67,84,2020-09-06,2020-09-30,2020-10-01,5319.00,Completed
1702,259,74,2020-09-08,2020-09-30,2020-09-08,125494.00,Completed
1703,18,109,2020-09-11,2020-09-23,2020-10-01,5328.00,Completed
1704,434,65,2020-09-12,2020-10-25,2021-03-11,71278.00,Completed
1705,101,57,2020-09-13,2020-09-19,2020-09-13,894.00,Completed
1706,155,48,2020-09-20,2020-10-01,2020-09-20,474088.00,Completed
1707,197,195,2020-09-22,2020-10-03,2020-09-22,1496.00,Completed
1708,7,43,2020-09-23,2020-09-28,2021-02-26,67326.00,Completed
1709,324,32,2020-09-23,2020-09-27,2020-09-23,312.00,Completed
1710,473,21,2020-09-24,2020-11-02,2021-09-28,121422.00,Completed
1711,243,174,2020-09-25,2020-11-08,2020-09-28,6292.00,Completed
1712,76,20,2020-09-26,2020-10-18,2022-09-01,498128.00,Completed
1713,100,146,2020-09-27,2020-10-15,2021-06-27,64989.00,Completed
1714,10,55,2020-09-27,2020-11-05,2021-11-02,181125.00,Completed
1715,413,165,2020-09-28,2020-11-03,2021-01-11,45927.00,Completed
1716,189,80,2020-10-01,2020-11-01,2020-10-01,1798.00,Completed
1717,101,139,2020-10-03,2020-11-25,2022-03-25,403126.00,Completed
1718,460,100,2020-10-03,2020-10-20,2020-11-19,19581.00,Completed
1719,208,129,2020-10-03,2020-10-08,2021-01-24,37835.00,Completed
1720,36,179,2020-10-05,2020-11-05,2020-11-22,12300.00,Completed
1721,53,80,2020-10-06,2020-10-20,2021-06-18,42746.00,Completed
1722,344,72,2020-10-06,2020-10-09,2020-10-08,195.00,Completed
1723,472,62,2020-10-07,2020-10-24,2021-03-15,57590.00,Completed
1724,399,44,2020-10-08,2020-11-15,2020-11-19,5250.00,Completed
1725,142,180,2020-10-08,2020-11-14,2021-05-31,42277.00,Completed
1726,498,149,2020-10-09,2020-10-19,2020-10-09,1270.00,Completed
1727,169,149,2020-10-10,2020-10-11,2020-11-08,10795.00,Completed
1728,422,9,2020-10-10,2020-10-12,2020-11-11,365553.00,Completed
1729,30,63,2020-10-11,2020-12-02,2020-10-19,8320.00,Completed
1730,188,175,2020-10-11,2020-10-21,2023-08-15,520059.00,Completed
1731,339,109,2020-10-12,2020-10-15,2021-07-01,115440.00,Completed
1732,89,92,2020-10-12,2020-10-26,2021-06-19,56316.00,Completed
1733,352,59,2020-10-13,2020-10-14,2021-05-23,438918.00,Completed
1734,42,97,2020-10-15,2020-11-18,2020-10-15,192621.00,Completed
1735,287,1,2020-10-16,2020-10-26,2020-10-16,1830.00,Completed
1736,222,147,2020-10-18,2020-11-19,2020-10-18,2048.00,Completed
1737,72,72,2020-10-19,2021-01-02,2020-10-19,4875.00,Completed
1738,366,186,2020-10-21,2020-12-14,2020-10-21,330630.00,Completed
1739,437,63,2020-10-22,2020-11-24,2022-09-18,323520.00,Completed
1740,23,84,2020-10-23,2020-10-25,2020-11-10,9850.00,Completed
1741,179,73,2020-10-28,2020-11-02,2020-12-16,11645.00,Completed
1742,222,198,2020-10-31,2020-11-17,2021-04-27,46500.00,Completed
1743,57,200,2020-11-02,2020-11-23,2020-11-02,2772.00,Completed
1744,340,151,2020-11-06,2020-11-20,2020-12-01,8648.00,Completed
1745,124,133,2020-11-07,2020-11-12,2020-11-07,380.00,Completed
1746,50,127,2020-11-11,2020-11-17,2021-01-18,35904.00,Completed
1747,317,84,2020-11-12,2020-12-04,2020-11-12,442965.00,Completed
1748,393,152,2020-11-14,2020-12-14,2020-12-04,313502.00,Completed
1749,400,126,2020-11-16,2020-11-18,2021-10-30,59280.00,Completed
1750,90,52,2020-11-18,2020-12-13,2021-04-29,65400.00,Completed
1751,429,174,2020-11-20,2020-12-01,2022-12-22,460057.00,Completed
1752,2,14,2020-11-24,2020-12-15,2021-04-19,38412.00,Completed
1753,294,131,2020-11-24,2020-11-24,2020-12-05,2178.00,Completed
1754,75,93,2020-11-26,2021-01-09,2021-06-03,499399.00,Completed
1755,116,156,2020-11-26,2020-12-06,2021-01-29,21328.00,Completed
1756,478,145,2020-12-02,2020-12-05,2023-01-06,240345.00,Completed
1757,474,3,2020-12-02,2020-12-22,2021-07-10,39060.00,Completed
1758,253,9,2020-12-02,2021-02-12,2021-01-13,364473.00,Completed
1759,135,115,2020-12-03,2020-12-03,2020-12-13,373779.00,Completed
1760,43,121,2020-12-04,2020-12-17,2021-02-02,19250.00,Completed
1761,286,46,2020-12-06,2020-12-12,2021-03-17,190016.00,Completed
1762,410,185,2020-12-07,2020-12-10,2021-12-06,187878.00,Completed
1763,248,48,2020-12-08,2021-01-29,2021-12-22,663158.00,Completed
1764,41,91,2020-12-09,2020-12-23,2021-02-05,346421.00,Completed
1765,143,143,2020-12-09,2021-02-01,2020-12-09,7236.00,Completed
1766,387,27,2020-12-10,2021-01-26,2022-11-05,324533.00,Completed
1767,257,150,2020-12-13,2020-12-29,2022-01-25,119200.00,Completed
1768,90,94,2020-12-13,2020-12-30,2020-12-25,2193.00,Completed
1769,250,102,2020-12-15,2020-12-15,2020-12-19,1488.00,Completed
1770,192,182,2020-12-23,2021-01-11,2021-01-03,2147.00,Completed
1771,384,135,2020-12-23,2021-02-26,2020-12-23,11180.00,Completed
1772,39,193,2020-12-27,2020-12-31,2021-03-07,426537.00,Completed
1773,49,94,2020-12-28,2021-02-12,2022-03-05,625639.00,Completed
1774,496,32,2020-12-29,2021-01-01,2020-12-29,234.00,Completed
1775,499,196,2020-12-30,2021-01-05,2020-12-30,624.00,Completed
1776,18,173,2021-01-01,2021-01-10,2021-01-13,468974.00,Completed
1777,214,67,2021-01-02,2021-01-07,2021-04-22,30720.00,Completed
1778,108,19,2021-01-03,2021-01-08,2021-01-03,575.00,Completed
1779,369,182,2021-01-04,2021-03-11,2021-03-07,7458.00,Completed
1780,236,100,2021-01-05,2021-01-17,2021-01-13,2196.00,Completed
1781,52,7,2021-01-06,2021-01-27,2021-01-06,3423.00,Completed
1782,478,19,2021-01-06,2021-01-19,2021-08-21,75325.00,Completed
1783,353,77,2021-01-07,2021-02-01,2021-01-07,2700.00,Completed
1784,103,102,2021-01-07,2021-01-16,2021-01-07,1116.00,Completed
1785,265,12,2021-01-08,2021-01-24,2021-01-08,2464.00,Completed
1786,281,23,2021-01-08,2021-01-30,2021-06-10,25315.00,Completed
1787,305,195,2021-01-11,2021-03-09,2021-01-18,7752.00,Completed
1788,370,22,2021-01-11,2021-01-19,2021-05-06,54943.00,Completed
1789,373,128,2021-01-12,2021-01-26,2021-01-28,3300.00,Completed
1790,155,102,2021-01-13,2021-02-03,2021-02-12,5952.00,Completed
1791,168,4,2021-01-15,2021-01-20,2021-06-18,72320.00,Completed
1792,418,33,2021-01-16,2021-02-10,2021-01-28,482105.00,Completed
1793,477,36,2021-01-16,2021-02-12,2021-02-05,1863.00,Completed
1794,299,11,2021-01-23,2021-02-04,2021-03-20,461348.00,Completed
1795,436,171,2021-01-25,2021-03-19,2021-02-06,339278.00,Completed
1796,155,129,2021-01-26,2021-03-12,2021-04-30,22080.00,Completed
1797,486,35,2021-01-27,2021-01-30,2022-01-03,50850.00,Completed
1798,173,191,2021-01-27,2021-02-03,2021-01-27,1358.00,Completed
1799,11,195,2021-01-29,2021-01-29,2023-01-05,288048.00,Completed
1800,27,100,2021-01-29,2021-02-03,2021-01-31,915.00,Completed
1801,438,119,2021-01-30,2021-03-07,2021-07-30,205413.00,Completed
1802,269,33,2021-01-30,2021-02-13,2021-04-23,11492.00,Completed
1803,27,131,2021-02-03,2021-02-08,2021-02-12,1122.00,Completed
1804,469,172,2021-02-03,2021-02-18,2021-02-23,4050.00,Completed
1805,117,71,2021-02-07,2021-02-23,2021-06-03,45504.00,Completed
1806,51,171,2021-02-08,2021-02-27,2021-02-08,3249.00,Completed
1807,295,60,2021-02-10,2021-02-15,2021-03-01,374031.00,Completed
1808,396,96,2021-02-14,2021-02-20,2021-04-08,8379.00,Completed
1809,429,156,2021-02-15,2021-03-19,2021-04-11,12524.00,Completed
1810,430,105,2021-02-16,2021-02-21,2021-03-11,6313.00,Completed
1811,308,36,2021-02-18,2021-03-07,2021-09-02,38226.00,Completed
1812,147,88,2021-02-19,2021-04-05,2021-02-19,4995.00,Completed
1813,164,102,2021-02-20,2021-03-05,2021-02-20,1612.00,Completed
1814,101,135,2021-02-27,2021-03-05,2021-04-06,17544.00,Completed
1815,371,60,2021-03-03,2021-03-23,2021-03-23,1360.00,Completed
1816,120,9,2021-03-04,2021-03-04,2022-05-18,431865.00,Completed
1817,227,44,2021-03-05,2021-03-28,2023-02-07,216930.00,Completed
1818,460,91,2021-03-05,2021-03-13,2021-03-05,319925.00,Completed
1819,334,81,2021-03-07,2021-04-09,2022-05-01,120594.00,Completed
1820,421,85,2021-03-07,2021-04-23,2021-09-24,37666.00,Completed
1821,106,172,2021-03-08,2021-03-10,2021-04-27,19710.00,Completed
1822,382,25,2021-03-08,2021-03-16,2021-03-16,168662.00,Completed
1823,396,58,2021-03-08,2021-03-10,2021-03-21,6720.00,Completed
1824,285,165,2021-03-09,2021-03-11,2021-03-09,378.00,Completed
1825,12,117,2021-03-10,2021-04-16,2021-03-10,4773.00,Completed
1826,164,51,2021-03-10,2021-03-10,2021-06-04,12900.00,Completed
1827,225,5,2021-03-10,2021-03-12,2021-06-14,21584.00,Completed
1828,76,153,2021-03-13,2021-03-18,2021-07-27,67262.00,Completed
1829,207,131,2021-03-14,2021-03-25,2021-07-04,20724.00,Completed
1830,403,105,2021-03-14,2021-03-17,2021-04-07,7062.00,Completed
1831,72,179,2021-03-16,2021-04-03,2021-04-03,2700.00,Completed
1832,139,10,2021-03-16,2021-04-16,2021-07-02,34322.00,Completed
1833,266,128,2021-03-16,2021-03-19,2021-05-20,31185.00,Completed
1834,250,118,2021-03-17,2021-04-12,2021-03-17,5018.00,Completed
1835,333,25,2021-03-19,2021-03-31,2021-04-12,171702.00,Completed
1836,116,130,2021-03-20,2021-03-27,2021-03-20,497.00,Completed
1837,340,43,2021-03-21,2021-03-21,2021-03-21,0.00,Completed
1838,148,84,2021-03-21,2021-03-30,2021-04-06,5910.00,Completed
1839,424,158,2021-03-21,2021-05-28,2021-04-23,13600.00,Completed
1840,119,187,2021-03-24,2021-04-09,2023-05-09,300776.00,Completed
1841,191,194,2021-03-24,2021-04-05,2021-03-30,129146.00,Completed
1842,467,102,2021-03-25,2021-03-25,2021-04-08,5208.00,Completed
1843,458,62,2021-03-25,2021-05-31,2021-05-12,462948.00,Completed
1844,26,58,2021-03-25,2021-04-23,2021-04-28,8448.00,Completed
1845,212,74,2021-03-26,2021-04-14,2021-03-26,1197.00,Completed
1846,43,114,2021-03-30,2021-05-02,2021-04-11,5214.00,Completed
1847,446,140,2021-03-30,2021-04-05,2021-05-27,157120.00,Completed
1848,112,8,2021-03-30,2021-04-10,2021-07-06,34544.00,Completed
1849,285,54,2021-03-31,2021-04-14,2021-07-09,51136.00,Completed
1850,487,194,2021-04-03,2021-04-24,2022-02-07,193094.00,Completed
1851,38,16,2021-04-03,2021-04-07,2021-09-26,88400.00,Completed
1852,97,141,2021-04-04,2021-04-25,2021-12-26,101304.00,Completed
1853,462,164,2021-04-07,2021-05-13,2021-05-19,495293.00,Completed
1854,437,124,2021-04-08,2021-04-25,2021-04-08,2992.00,Completed
1855,7,43,2021-04-12,2021-04-17,2022-08-23,218148.00,Completed
1856,362,49,2021-04-14,2021-05-05,2022-07-28,227088.00,Completed
1857,296,25,2021-04-15,2021-04-16,2021-09-04,200278.00,Completed
1858,408,82,2021-04-19,2021-05-19,2022-01-28,251381.00,Completed
1859,386,84,2021-04-20,2021-06-01,2021-08-01,44325.00,Completed
1860,424,144,2021-04-23,2021-05-21,2022-02-14,81830.00,Completed
1861,311,1,2021-04-24,2021-05-25,2021-06-17,18300.00,Completed
1862,35,2,2021-04-27,2021-05-18,2021-05-17,441602.00,Completed
1863,472,148,2021-04-28,2021-07-07,2021-09-27,34760.00,Completed
1864,179,75,2021-05-02,2021-06-14,2021-12-25,38750.00,Completed
1865,97,114,2021-05-04,2021-05-20,2021-05-04,393961.00,Completed
1866,258,182,2021-05-04,2021-05-28,2021-07-04,15255.00,Completed
1867,136,152,2021-05-08,2021-06-04,2021-07-08,18060.00,Completed
1868,269,179,2021-05-15,2021-05-22,2021-05-17,1050.00,Completed
1869,135,50,2021-05-15,2021-06-12,2021-08-29,424203.00,Completed
1870,123,134,2021-05-20,2021-06-16,2021-06-23,9552.00,Completed
1871,5,7,2021-05-23,2021-06-23,2022-09-07,676849.00,Completed
1872,353,26,2021-05-24,2021-06-26,2021-07-14,9135.00,Completed
1873,499,72,2021-05-24,2021-06-01,2021-06-01,520.00,Completed
1874,496,158,2021-05-29,2021-07-20,2021-09-02,36800.00,Completed
1875,321,142,2021-06-02,2021-07-09,2021-06-02,7030.00,Completed
1876,230,178,2021-06-03,2021-06-03,2021-10-31,80100.00,Completed
1877,360,52,2021-06-10,2021-07-14,2021-07-06,5100.00,Completed
1878,137,87,2021-06-10,2021-06-27,2021-06-12,1598.00,Completed
1879,462,176,2021-06-10,2021-07-17,2022-01-27,226372.00,Completed
1880,14,79,2021-06-11,2021-07-13,2021-06-11,5696.00,Completed
1881,490,65,2021-06-13,2021-06-14,2021-07-15,14758.00,Completed
1882,379,22,2021-06-13,2021-06-17,2021-11-01,69305.00,Completed
1883,147,28,2021-06-13,2021-06-28,2021-07-24,13950.00,Completed
1884,365,72,2021-06-15,2021-06-17,2022-10-31,97825.00,Completed
1885,278,135,2021-06-15,2021-06-25,2022-04-09,150328.00,Completed
1886,426,38,2021-06-15,2021-07-10,2022-04-24,366022.00,Completed
1887,302,97,2021-06-18,2021-07-15,2021-07-19,3471.00,Completed
1888,154,160,2021-06-22,2021-06-27,2021-08-11,15820.00,Completed
1889,425,133,2021-06-23,2021-08-12,2021-06-28,3800.00,Completed
1890,281,60,2021-06-23,2021-06-26,2022-01-23,43248.00,Completed
1891,238,170,2021-06-23,2021-07-29,2021-09-02,10716.00,Completed
1892,31,11,2021-06-24,2021-07-16,2021-07-07,2420.00,Completed
1893,304,61,2021-06-24,2021-06-25,2022-01-10,119600.00,Completed
1894,56,78,2021-06-27,2021-07-27,2021-09-11,399735.00,Completed
1895,94,129,2021-06-27,2021-06-28,2022-05-01,106030.00,Completed
1896,196,58,2021-06-28,2021-07-01,2021-07-08,4608.00,Completed
1897,250,92,2021-06-28,2021-06-29,2021-12-28,42666.00,Completed
1898,72,46,2021-06-29,2021-06-30,2022-07-26,111530.00,Completed
1899,120,5,2021-07-01,2021-08-14,2021-07-27,3344.00,Completed
1900,331,134,2021-07-04,2021-09-06,2022-08-24,222880.00,Completed
1901,97,10,2021-07-05,2021-07-13,2021-12-22,64714.00,Completed
1902,365,107,2021-07-07,2021-07-23,2022-04-27,102850.00,Completed
1903,83,169,2021-07-10,2021-07-20,2021-10-22,32704.00,Completed
1904,263,133,2021-07-11,2021-07-12,2021-10-24,23788.00,Completed
1905,201,200,2021-07-11,2021-07-12,2021-12-21,64284.00,Completed
1906,58,4,2021-07-12,2021-07-20,2021-12-23,76160.00,Completed
1907,139,87,2021-07-13,2021-08-25,2021-07-20,4042.00,Completed
1908,268,8,2021-07-15,2021-08-19,2021-09-25,18542.00,Completed
1909,60,149,2021-07-15,2021-07-25,2021-10-06,29083.00,Completed
1910,271,58,2021-07-15,2021-07-26,2022-01-07,97152.00,Completed
1911,243,192,2021-07-15,2021-08-22,2021-07-24,3800.00,Completed
1912,219,183,2021-07-19,2021-07-24,2021-09-11,483790.00,Completed
1913,108,96,2021-07-21,2021-08-19,2021-12-31,24567.00,Completed
1914,176,26,2021-07-21,2021-07-24,2021-07-21,315.00,Completed
